shipment_id,customer_id,driver_id,vehicle_id,route_origin_city,route_origin_country,route_dest_city,route_dest_country,distance_km,region,route_type,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weight_kg,cost_usd,fuel_consumed_liters,weather_condition,temperature_celsius,wind_speed_kmh
4244,66,31,30,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-10-14T08:30:00,2024-10-14T08:36:00,2024-10-15T02:49:48,2024-10-15T02:49:48,18.23,18.23,0,False,on_time,1728.9,1909.18,374.85,Rain,13.0,40.1
4245,62,2,2,Paris,France,Madrid,Spain,1270,Europe,Road,2024-09-27T16:45:00,2024-09-27T17:04:00,2024-09-28T09:35:48,2024-09-28T11:23:48,16.53,18.33,108,True,delayed,657.41,966.28,424.05,Clear,18.2,58.6
4246,88,11,7,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-06T15:00:00,2023-08-06T15:20:00,2023-08-07T08:57:48,2023-08-07T15:35:00,17.63,24.25,397,True,failed,2372.96,1677.25,580.94,Snow,-3.8,56.3
4247,78,30,19,London,UK,Berlin,Germany,930,Europe,Road,2023-08-04T17:30:00,2023-08-04T17:46:00,2023-08-05T09:10:00,2023-08-05T09:10:00,15.4,15.4,0,False,on_time,4914.55,1720.39,277.4,Cloudy,10.2,7.8
4248,64,46,15,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-04-07T16:00:00,2023-04-07T16:10:00,2023-04-07T23:58:00,2023-04-08T01:32:12,7.8,9.37,94,True,delayed,1583.84,697.09,164.85,Clear,16.4,75.1
4249,96,12,13,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-11-22T13:15:00,2024-11-22T13:18:00,2024-11-23T05:54:00,2024-11-23T05:54:00,16.6,16.6,0,False,on_time,648.41,884.12,437.88,Fog,6.1,66.9
4250,63,2,3,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-10-02T15:45:00,2023-10-02T15:47:00,2023-10-03T12:59:00,2023-10-03T12:59:00,21.2,21.2,0,False,on_time,1185.07,1746.85,419.98,Clear,25.9,29.1
4251,60,10,13,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-01-04T07:15:00,2023-01-04T07:31:00,2023-01-04T14:10:00,2023-01-04T15:58:00,6.65,8.45,108,True,delayed,454.02,424.24,177.01,Clear,19.1,14.6
4252,12,10,12,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-09-13T09:00:00,2024-09-13T09:07:00,2024-09-14T16:26:48,2024-09-14T16:26:48,31.33,31.33,0,False,on_time,142.72,2917.95,654.72,Fog,11.2,16.4
4253,80,34,24,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-11-13T07:45:00,2023-11-13T08:03:00,2023-11-14T17:01:12,2023-11-14T17:01:12,32.97,32.97,0,False,on_time,7099.74,4596.58,929.76,Clear,28.6,70.3
4254,98,2,22,Paris,France,Madrid,Spain,1270,Europe,Road,2023-06-12T14:15:00,2023-06-12T14:16:00,2023-06-13T08:04:00,2023-06-13T09:47:48,17.8,19.53,104,True,delayed,10924.59,2065.81,318.86,Rain,19.3,54.7
4255,66,5,1,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-12-08T10:45:00,2024-12-08T11:04:00,2024-12-08T21:26:12,2024-12-08T21:26:12,10.37,10.37,0,False,on_time,5593.34,1106.06,181.76,Clear,16.8,32.3
4256,41,5,28,Paris,France,Madrid,Spain,1270,Europe,Road,2023-06-15T11:15:00,2023-06-15T11:28:00,2023-06-16T06:15:24,2023-06-16T06:15:24,18.79,18.79,0,False,on_time,666.62,993.41,428.27,Clear,24.3,37.0
4257,11,48,14,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-11-02T10:00:00,2023-11-02T10:05:00,2023-11-03T08:33:12,2023-11-03T11:14:00,22.47,25.15,161,True,delayed,2982.79,2453.52,535.01,Fog,11.1,29.8
4258,98,12,3,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-12-22T11:30:00,2023-12-22T11:42:00,2023-12-22T19:18:00,2023-12-22T19:18:00,7.6,7.6,0,False,on_time,3157.34,887.33,245.2,Clear,33.1,63.4
4259,21,46,25,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-12-27T11:00:00,2023-12-27T11:19:00,2023-12-27T19:31:00,2023-12-27T19:31:00,8.2,8.2,0,False,on_time,231.92,412.75,160.54,Heavy Rain,10.2,20.6
4260,44,11,5,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-06-12T08:30:00,2023-06-12T08:48:00,2023-06-12T22:34:48,2023-06-12T22:34:48,13.78,13.78,0,False,on_time,2451.82,2164.74,379.28,Clear,34.4,59.8
4261,43,41,21,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-06-01T15:00:00,2024-06-01T15:10:00,2024-06-02T09:26:12,2024-06-02T16:13:00,18.27,25.05,407,True,failed,15014.16,2231.15,412.35,Heavy Rain,10.3,26.4
4262,16,9,24,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-02-02T11:15:00,2023-02-02T11:28:00,2023-02-02T18:06:24,2023-02-02T18:06:24,6.64,6.64,0,False,on_time,1708.8,907.18,207.75,Rain,9.1,67.2
4263,64,26,14,Paris,France,Madrid,Spain,1270,Europe,Road,2023-01-19T13:15:00,2023-01-19T13:15:00,2023-01-20T06:12:36,2023-01-20T07:17:24,16.96,18.04,65,True,delayed,770.61,2505.07,486.39,Rain,15.6,31.2
4264,19,10,15,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-10-28T18:00:00,2023-10-28T18:19:00,2023-10-29T16:36:24,2023-10-29T16:36:24,22.29,22.29,0,False,on_time,3913.96,2363.29,610.7,Cloudy,21.0,43.4
4265,5,39,1,London,UK,Berlin,Germany,930,Europe,Road,2023-09-26T14:30:00,2023-09-26T14:49:00,2023-09-27T02:48:24,2023-09-27T02:48:24,11.99,11.99,0,False,on_time,441.61,1626.72,269.5,Clear,32.6,27.2
4266,59,38,28,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-10-10T06:30:00,2024-10-10T06:38:00,2024-10-10T17:24:12,2024-10-10T18:07:24,10.77,11.49,43,True,delayed,55.37,545.33,247.23,Cloudy,21.8,39.7
4267,42,12,7,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-03-21T11:45:00,2023-03-21T11:49:00,2023-03-21T19:59:12,2023-03-21T19:59:12,8.17,8.17,0,False,on_time,2410.22,834.82,179.15,Rain,15.6,48.7
4268,31,21,29,London,UK,Berlin,Germany,930,Europe,Road,2024-06-20T10:00:00,2024-06-20T10:12:00,2024-06-20T23:37:48,2024-06-20T23:37:48,13.43,13.43,0,False,on_time,10960.12,1583.52,341.41,Clear,28.8,74.8
4269,35,16,7,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-10-18T15:00:00,2024-10-18T15:20:00,2024-10-18T23:00:12,2024-10-18T23:00:12,7.67,7.67,0,False,on_time,4016.5,645.72,193.49,Cloudy,23.4,27.6
4270,83,23,17,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-01-25T13:45:00,2024-01-25T13:52:00,2024-01-25T23:49:00,2024-01-25T23:49:00,9.95,9.95,0,False,on_time,3098.12,780.08,211.63,Heavy Rain,8.8,77.2
4271,4,21,3,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-03-05T09:45:00,2024-03-05T09:57:00,2024-03-05T18:21:36,2024-03-05T18:21:36,8.41,8.41,0,False,on_time,310.96,697.48,141.53,Clear,34.1,65.4
4272,81,30,14,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-01-16T08:30:00,2024-01-16T08:43:00,2024-01-17T08:41:48,2024-01-17T08:41:48,23.98,23.98,0,False,on_time,8396.31,2575.15,494.9,Cloudy,14.7,52.9
4273,58,23,2,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-07-28T08:30:00,2023-07-28T08:30:00,2023-07-28T16:57:36,2023-07-28T17:47:24,8.46,9.29,50,True,delayed,188.71,459.95,206.8,Rain,14.3,57.0
4274,72,12,3,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-03-11T10:00:00,2023-03-11T10:01:00,2023-03-11T18:37:00,2023-03-11T19:23:12,8.6,9.37,46,True,delayed,3142.58,654.69,197.07,Cloudy,17.0,57.5
4275,47,23,17,London,UK,Berlin,Germany,930,Europe,Road,2024-12-04T13:45:00,2024-12-04T13:53:00,2024-12-05T04:40:24,2024-12-05T04:40:24,14.79,14.79,0,False,on_time,3518.98,1046.54,302.34,Snow,-7.8,10.1
4276,52,34,21,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-12-11T14:15:00,2024-12-11T14:15:00,2024-12-11T22:03:36,2024-12-11T22:03:36,7.81,7.81,0,False,on_time,8146.58,863.38,172.1,Clear,26.7,39.6
4277,54,47,7,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-07-17T12:30:00,2023-07-17T12:39:00,2023-07-18T11:36:36,2023-07-18T13:32:24,22.96,24.89,116,True,delayed,2758.99,1630.93,410.99,Cloudy,19.4,13.1
4278,33,49,30,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-11-08T10:45:00,2024-11-08T10:49:00,2024-11-09T07:28:00,2024-11-09T07:28:00,20.65,20.65,0,False,on_time,3555.6,1609.74,545.74,Rain,10.1,39.4
4279,28,8,26,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-08-30T17:00:00,2023-08-30T17:14:00,2023-08-31T16:53:00,2023-08-31T16:53:00,23.65,23.65,0,False,on_time,936.14,1546.71,601.27,Rain,16.3,20.6
4280,44,31,12,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-10-11T11:15:00,2023-10-11T11:16:00,2023-10-11T18:06:24,2023-10-11T18:06:24,6.84,6.84,0,False,on_time,2188.44,644.85,184.51,Rain,16.3,76.6
4281,55,36,2,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-09-01T14:00:00,2024-09-01T14:08:00,2024-09-02T06:56:00,2024-09-02T06:56:00,16.8,16.8,0,False,on_time,51.61,1292.87,473.24,Clear,19.0,56.9
4282,72,34,24,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-10-10T15:30:00,2023-10-10T15:39:00,2023-10-11T09:49:48,2023-10-11T09:49:48,18.18,18.18,0,False,on_time,13029.23,2052.53,297.03,Cloudy,14.3,29.5
4283,50,4,7,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-05-17T16:15:00,2024-05-17T16:28:00,2024-05-18T13:09:24,2024-05-18T13:09:24,20.69,20.69,0,False,on_time,134.05,1802.26,551.18,Clear,17.6,56.3
4284,12,9,2,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-11-30T06:00:00,2024-11-30T06:17:00,2024-12-01T06:16:24,2024-12-01T07:46:24,23.99,25.49,90,True,delayed,57.18,1586.57,694.05,Clear,26.0,51.9
4285,35,22,24,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-11-18T09:00:00,2023-11-18T09:03:00,2023-11-18T23:44:24,2023-11-19T00:35:24,14.69,15.54,51,True,delayed,2103.58,2089.71,356.28,Clear,15.4,64.6
4286,32,10,14,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-11T18:15:00,2023-08-11T18:30:00,2023-08-12T12:46:48,2023-08-12T13:58:48,18.28,19.48,72,True,delayed,2345.96,2577.39,403.38,Rain,8.9,62.7
4287,4,7,26,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-06-12T09:00:00,2024-06-12T09:20:00,2024-06-13T02:20:00,2024-06-13T02:20:00,17.0,17.0,0,False,on_time,589.9,927.72,402.97,Heavy Rain,14.9,17.3
4288,25,6,26,Paris,France,Madrid,Spain,1270,Europe,Road,2024-05-29T17:30:00,2024-05-29T17:42:00,2024-05-30T11:09:36,2024-05-30T11:09:36,17.46,17.46,0,False,on_time,158.42,1033.01,402.22,Clear,15.9,58.0
4289,13,28,21,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-05-31T07:15:00,2023-05-31T07:25:00,2023-05-31T14:05:48,2023-05-31T14:05:48,6.68,6.68,0,False,on_time,11435.91,988.52,146.7,Cloudy,21.7,30.9
4290,27,49,25,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-09-21T13:15:00,2023-09-21T13:23:00,2023-09-22T12:26:00,2023-09-22T13:09:12,23.05,23.77,43,True,delayed,681.96,1289.3,577.76,Rain,15.6,79.3
4291,64,10,5,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-06-19T08:30:00,2023-06-19T08:36:00,2023-06-19T15:21:36,2023-06-19T15:21:36,6.76,6.76,0,False,on_time,560.62,952.4,173.45,Rain,17.7,53.6
4292,100,23,19,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-03-24T10:15:00,2024-03-24T10:27:00,2024-03-24T18:41:24,2024-03-24T19:17:24,8.24,8.84,36,True,delayed,10612.29,1017.1,194.66,Clear,19.9,52.9
4293,55,41,12,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-03-21T17:45:00,2024-03-21T18:01:00,2024-03-22T03:08:48,2024-03-22T03:08:48,9.13,9.13,0,False,on_time,1435.78,819.07,262.29,Cloudy,24.3,59.5
4294,44,43,9,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-28T09:15:00,2023-08-28T09:21:00,2023-08-29T06:38:24,2023-08-29T06:38:24,21.29,21.29,0,False,on_time,2035.49,1956.16,588.51,Cloudy,12.8,45.1
4295,50,32,30,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-10-26T18:00:00,2023-10-26T18:09:00,2023-10-27T03:19:12,2023-10-27T03:19:12,9.17,9.17,0,False,on_time,2632.27,761.63,233.16,Fog,11.5,17.7
4296,80,27,22,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-11-23T06:45:00,2024-11-23T06:53:00,2024-11-23T13:39:48,2024-11-23T13:39:48,6.78,6.78,0,False,on_time,8654.54,1026.37,195.91,Clear,22.1,17.0
4297,6,33,23,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-12-02T12:00:00,2023-12-02T12:14:00,2023-12-03T10:39:12,2023-12-03T10:39:12,22.42,22.42,0,False,on_time,652.67,2120.93,728.89,Rain,16.3,75.7
4298,84,3,12,London,UK,Berlin,Germany,930,Europe,Road,2023-11-25T16:30:00,2023-11-25T16:44:00,2023-11-26T06:01:24,2023-11-26T06:01:24,13.29,13.29,0,False,on_time,3448.91,1111.52,283.89,Clear,15.9,36.4
4299,83,36,2,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-09-24T17:00:00,2023-09-24T17:12:00,2023-09-24T23:32:24,2023-09-25T01:35:24,6.34,8.39,123,True,delayed,459.11,423.29,203.75,Heavy Rain,12.4,43.6
4300,5,47,12,Paris,France,Madrid,Spain,1270,Europe,Road,2023-06-19T10:15:00,2023-06-19T10:15:00,2023-06-20T05:19:48,2023-06-20T05:19:48,19.08,19.08,0,False,on_time,3861.01,1374.56,358.34,Clear,21.1,72.4
4301,71,16,1,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-05-04T18:30:00,2023-05-04T18:30:00,2023-05-05T02:52:12,2023-05-05T02:52:12,8.37,8.37,0,False,on_time,15769.01,1149.57,233.79,Rain,8.7,68.0
4302,85,25,9,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-01-11T09:30:00,2023-01-11T09:44:00,2023-01-11T17:30:48,2023-01-11T19:03:48,7.78,9.33,93,True,delayed,2978.21,586.31,206.57,Fog,7.7,64.7
4303,30,43,10,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-10-05T14:00:00,2023-10-05T14:11:00,2023-10-06T19:03:12,2023-10-06T19:03:12,28.87,28.87,0,False,on_time,447.64,2107.77,766.49,Rain,9.7,18.3
4304,80,27,8,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-05-07T14:00:00,2024-05-07T14:07:00,2024-05-07T22:15:24,2024-05-07T23:51:24,8.14,9.74,96,True,delayed,835.47,532.54,215.2,Clear,25.8,20.8
4305,46,33,18,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-02-09T12:15:00,2023-02-09T12:29:00,2023-02-09T22:59:00,2023-02-09T22:59:00,10.5,10.5,0,False,on_time,8962.98,1246.61,247.15,Clear,30.4,45.7
4306,17,43,4,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-08-08T18:30:00,2024-08-08T18:44:00,2024-08-09T09:47:36,2024-08-09T09:47:36,15.06,15.06,0,False,on_time,2699.87,1434.79,451.2,Cloudy,21.2,68.5
4307,68,12,8,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-10-08T15:00:00,2023-10-08T15:01:00,2023-10-08T23:20:48,2023-10-08T23:20:48,8.33,8.33,0,False,on_time,144.15,403.88,145.73,Clear,30.6,18.1
4308,37,15,10,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-23T06:00:00,2023-08-23T06:16:00,2023-08-23T22:52:00,2023-08-23T22:52:00,16.6,16.6,0,False,on_time,397.81,1153.25,439.87,Heavy Rain,13.5,6.2
4309,86,7,28,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-05-01T18:15:00,2024-05-01T18:26:00,2024-05-02T20:19:24,2024-05-02T20:19:24,25.89,25.89,0,False,on_time,183.86,1601.82,726.43,Cloudy,12.5,63.4
4310,67,3,26,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-05-04T17:30:00,2023-05-04T17:42:00,2023-05-05T22:39:36,2023-05-05T23:58:48,28.96,30.28,79,True,delayed,919.62,1461.82,528.44,Clear,24.2,61.8
4311,25,27,3,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-04-21T13:45:00,2024-04-21T13:53:00,2024-04-21T23:59:36,2024-04-21T23:59:36,10.11,10.11,0,False,on_time,1611.94,745.35,227.44,Cloudy,14.5,34.6
4312,14,25,6,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-03-26T10:00:00,2024-03-26T10:07:00,2024-03-27T05:07:00,2024-03-27T05:07:00,19.0,19.0,0,False,on_time,4193.98,2760.71,585.82,Cloudy,21.7,49.7
4313,2,1,23,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-12-12T10:45:00,2024-12-12T11:03:00,2024-12-12T19:10:48,2024-12-12T19:10:48,8.13,8.13,0,False,on_time,422.06,815.59,246.69,Clear,22.8,6.5
4314,40,34,10,Paris,France,Madrid,Spain,1270,Europe,Road,2024-09-03T06:00:00,2024-09-03T06:15:00,2024-09-04T02:33:00,2024-09-04T03:10:48,20.3,20.93,38,True,delayed,647.81,1010.08,362.54,Rain,18.5,79.4
4315,71,14,13,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-06-10T17:45:00,2023-06-10T17:47:00,2023-06-11T01:48:12,2023-06-11T01:48:12,8.02,8.02,0,False,on_time,416.42,422.7,191.74,Heavy Rain,7.1,18.8
4316,83,11,4,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-06-11T07:15:00,2024-06-11T07:20:00,2024-06-12T05:35:36,2024-06-12T05:35:36,22.26,22.26,0,False,on_time,1988.27,1921.8,517.43,Clear,32.5,24.9
4317,51,10,28,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-10-18T18:30:00,2023-10-18T18:44:00,2023-10-19T11:47:00,2023-10-19T11:47:00,17.05,17.05,0,False,on_time,488.82,1190.64,506.53,Rain,10.1,26.2
4318,11,48,18,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-12-03T13:00:00,2024-12-03T13:17:00,2024-12-03T22:30:48,2024-12-04T00:41:00,9.23,11.4,130,True,delayed,6197.54,1240.76,228.94,Rain,11.1,70.0
4319,15,8,16,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-04-28T12:15:00,2024-04-28T12:32:00,2024-04-29T06:02:00,2024-04-29T06:02:00,17.5,17.5,0,False,on_time,575.8,1511.57,391.87,Clear,33.0,76.4
4320,2,41,6,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-06-14T18:45:00,2024-06-14T18:50:00,2024-06-16T02:02:00,2024-06-16T02:02:00,31.2,31.2,0,False,on_time,8037.43,3954.27,940.73,Cloudy,24.1,72.4
4321,44,46,26,Paris,France,Madrid,Spain,1270,Europe,Road,2024-07-22T07:30:00,2024-07-22T07:42:00,2024-07-23T01:05:24,2024-07-23T01:57:36,17.39,18.26,52,True,delayed,205.53,1058.55,461.51,Clear,29.7,50.6
4322,6,31,23,Paris,France,Madrid,Spain,1270,Europe,Road,2023-05-14T18:30:00,2023-05-14T18:35:00,2023-05-15T13:03:48,2023-05-15T13:03:48,18.48,18.48,0,False,on_time,3228.37,1427.56,491.39,Clear,20.1,59.3
4323,40,34,10,London,UK,Berlin,Germany,930,Europe,Road,2023-12-30T17:15:00,2023-12-30T17:16:00,2023-12-31T08:19:36,2023-12-31T10:54:24,15.06,17.64,155,True,delayed,445.78,679.95,254.35,Heavy Rain,12.6,13.8
4324,75,16,23,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-09-24T12:45:00,2024-09-24T12:59:00,2024-09-24T20:15:12,2024-09-24T20:15:12,7.27,7.27,0,False,on_time,2094.7,575.71,209.74,Cloudy,17.4,49.8
4325,98,22,21,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-09-16T09:45:00,2024-09-16T09:58:00,2024-09-16T17:29:12,2024-09-16T17:29:12,7.52,7.52,0,False,on_time,14154.08,988.77,207.68,Clear,20.2,13.4
4326,29,22,18,London,UK,Berlin,Germany,930,Europe,Road,2024-01-25T13:00:00,2024-01-25T13:02:00,2024-01-26T01:09:48,2024-01-26T01:09:48,12.13,12.13,0,False,on_time,9944.31,1507.56,333.18,Rain,11.3,51.6
4327,29,19,1,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-06-09T11:00:00,2024-06-09T11:12:00,2024-06-10T00:23:24,2024-06-10T01:40:12,13.19,14.47,77,True,delayed,8594.82,2175.07,347.35,Clear,31.1,48.6
4328,7,46,21,Paris,France,Madrid,Spain,1270,Europe,Road,2023-02-25T07:00:00,2023-02-25T07:05:00,2023-02-25T22:00:48,2023-02-25T22:00:48,14.93,14.93,0,False,on_time,8780.94,2381.02,503.16,Rain,15.4,17.3
4329,4,35,9,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-11-05T17:30:00,2024-11-05T17:40:00,2024-11-06T17:55:36,2024-11-06T17:55:36,24.26,24.26,0,False,on_time,2505.89,1929.04,553.93,Cloudy,19.9,71.5
4330,55,29,17,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-06-22T11:30:00,2023-06-22T11:48:00,2023-06-23T10:08:24,2023-06-23T10:08:24,22.34,22.34,0,False,on_time,3217.63,2514.84,663.49,Fog,4.5,6.0
4331,46,25,23,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-05-16T11:30:00,2023-05-16T11:44:00,2023-05-16T19:24:12,2023-05-16T19:24:12,7.67,7.67,0,False,on_time,641.84,786.24,202.41,Clear,24.7,19.3
4332,72,19,7,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-11-24T07:45:00,2023-11-24T07:50:00,2023-11-25T20:10:24,2023-11-25T22:29:36,36.34,38.66,139,True,delayed,1663.32,2870.11,931.94,Fog,2.1,57.1
4333,35,2,13,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-04-22T17:15:00,2024-04-22T17:18:00,2024-04-24T06:10:12,2024-04-24T06:10:12,36.87,36.87,0,False,on_time,361.91,1833.3,605.41,Cloudy,16.0,26.4
4334,4,10,27,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-01-26T16:15:00,2023-01-26T16:34:00,2023-01-27T11:42:24,2023-01-27T11:42:24,19.14,19.14,0,False,on_time,1467.42,1728.24,521.19,Clear,21.5,44.2
4335,63,6,7,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-10-16T10:15:00,2024-10-16T10:25:00,2024-10-16T16:42:24,2024-10-16T16:42:24,6.29,6.29,0,False,on_time,2895.35,576.72,143.13,Clear,31.7,22.6
4336,29,13,8,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-03-25T16:45:00,2023-03-25T17:01:00,2023-03-26T10:55:36,2023-03-26T10:55:36,17.91,17.91,0,False,on_time,614.92,1117.95,511.44,Fog,11.3,60.1
4337,66,47,28,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-02-06T06:45:00,2024-02-06T06:53:00,2024-02-07T07:38:36,2024-02-07T07:38:36,24.76,24.76,0,False,on_time,243.62,1232.66,395.95,Cloudy,15.6,19.4
4338,5,16,9,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-03-09T06:30:00,2023-03-09T06:50:00,2023-03-09T16:34:24,2023-03-09T16:34:24,9.74,9.74,0,False,on_time,354.12,878.75,215.58,Clear,26.8,34.8
4339,79,30,22,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-02-21T14:45:00,2023-02-21T14:51:00,2023-02-22T18:06:36,2023-02-22T19:16:48,27.26,28.43,70,True,delayed,14169.95,3536.84,675.5,Cloudy,24.9,75.0
4340,27,9,14,London,UK,Berlin,Germany,930,Europe,Road,2024-03-05T14:00:00,2024-03-05T14:03:00,2024-03-06T01:51:36,2024-03-06T01:51:36,11.81,11.81,0,False,on_time,9230.93,1827.22,357.54,Cloudy,18.3,26.4
4341,49,6,29,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-07-18T18:15:00,2023-07-18T18:31:00,2023-07-19T02:59:48,2023-07-19T02:59:48,8.48,8.48,0,False,on_time,12148.03,914.58,169.18,Rain,18.7,74.3
4342,75,3,5,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-02-10T14:30:00,2023-02-10T14:46:00,2023-02-10T23:02:48,2023-02-10T23:02:48,8.28,8.28,0,False,on_time,10791.3,1177.99,250.72,Clear,32.2,26.3
4343,16,44,27,Paris,France,Madrid,Spain,1270,Europe,Road,2024-04-22T17:30:00,2024-04-22T17:32:00,2024-04-23T11:52:24,2024-04-23T11:52:24,18.34,18.34,0,False,on_time,2892.24,1469.67,386.82,Fog,6.7,8.8
4344,98,9,29,London,UK,Berlin,Germany,930,Europe,Road,2023-12-19T12:15:00,2023-12-19T12:34:00,2023-12-20T01:32:12,2023-12-20T01:32:12,12.97,12.97,0,False,on_time,8980.46,1533.81,240.43,Fog,5.7,38.8
4345,7,31,14,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-02-16T14:30:00,2023-02-16T14:33:00,2023-02-17T00:00:36,2023-02-17T00:00:36,9.46,9.46,0,False,on_time,6801.3,1212.29,186.65,Clear,29.3,35.7
4346,84,41,7,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-02-16T16:30:00,2024-02-16T16:37:00,2024-02-17T07:34:00,2024-02-17T09:56:12,14.95,17.32,142,True,delayed,1984.56,1332.79,429.03,Snow,-7.5,44.1
4347,86,26,19,Paris,France,Madrid,Spain,1270,Europe,Road,2023-04-02T10:15:00,2023-04-02T10:24:00,2023-04-03T02:22:12,2023-04-03T02:22:12,15.97,15.97,0,False,on_time,8246.84,2483.07,448.14,Clear,25.0,75.2
